,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,cloudcover,uvindex,severerisk,num_date,preciptype_freezingrain,"preciptype_freezingrain,snow","preciptype_freezingrain,snow,ice",preciptype_none,preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,snow","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow
1653,91.2,71.5,80.4,93.8,71.5,81.8,67.9,67.5,0.232,25.0,0.0,0.0,32.4,7,0.0,191,0,0,0,0,1,0,0,0,0,0
1654,90.9,69.1,77.7,95.0,69.1,79.0,67.6,73.5,0.918,16.67,0.0,0.0,26.6,7,0.0,192,0,0,0,0,1,0,0,0,0,0
1655,90.9,69.1,77.7,95.0,69.1,79.0,67.6,73.5,0.918,16.67,0.0,0.0,26.6,7,0.0,192,0,0,0,0,1,0,0,0,0,0
1656,80.2,68.8,72.4,81.2,68.8,72.4,65.0,79.8,0.113,29.17,0.0,0.0,67.9,5,0.0,193,0,0,0,0,1,0,0,0,0,0
1657,80.2,68.8,72.4,81.2,68.8,72.4,65.0,79.8,0.113,29.17,0.0,0.0,67.9,5,0.0,193,0,0,0,0,1,0,0,0,0,0
1658,79.9,64.7,71.2,79.9,64.7,71.2,62.4,74.9,0.033,20.83,0.0,0.0,44.8,7,0.0,194,0,0,0,0,1,0,0,0,0,0
1659,79.9,64.7,71.2,79.9,64.7,71.2,62.4,74.9,0.033,20.83,0.0,0.0,44.8,7,0.0,194,0,0,0,0,1,0,0,0,0,0
1660,79.1,61.9,70.5,79.1,61.9,70.5,60.4,72.9,0.002,8.33,0.0,0.0,49.6,8,0.0,195,0,0,0,0,1,0,0,0,0,0
1661,79.1,61.9,70.5,79.1,61.9,70.5,60.4,72.9,0.002,8.33,0.0,0.0,49.6,8,0.0,195,0,0,0,0,1,0,0,0,0,0
1662,79.1,61.9,70.5,79.1,61.9,70.5,60.4,72.9,0.002,8.33,0.0,0.0,49.6,8,0.0,195,0,0,0,0,1,0,0,0,0,0
1663,81.2,60.2,71.6,81.4,60.2,71.6,57.3,63.1,0.0,0.0,0.0,0.0,29.1,6,0.0,196,0,0,0,1,0,0,0,0,0,0
1664,81.2,60.2,71.6,81.4,60.2,71.6,57.3,63.1,0.0,0.0,0.0,0.0,29.1,6,0.0,196,0,0,0,1,0,0,0,0,0,0
1665,81.2,60.2,71.6,81.4,60.2,71.6,57.3,63.1,0.0,0.0,0.0,0.0,29.1,6,0.0,196,0,0,0,1,0,0,0,0,0,0
1666,87.4,62.4,76.3,86.0,62.4,75.9,58.1,56.5,0.0,0.0,0.0,0.0,9.5,8,0.0,197,0,0,0,1,0,0,0,0,0,0
1667,87.4,62.4,76.3,86.0,62.4,75.9,58.1,56.5,0.0,0.0,0.0,0.0,9.5,8,0.0,197,0,0,0,1,0,0,0,0,0,0
1668,87.4,62.4,76.3,86.0,62.4,75.9,58.1,56.5,0.0,0.0,0.0,0.0,9.5,8,0.0,197,0,0,0,1,0,0,0,0,0,0
1669,88.7,73.1,80.3,94.2,73.1,82.5,67.6,65.8,0.018,4.17,0.0,0.0,25.9,6,0.0,198,0,0,0,0,1,0,0,0,0,0
1670,87.0,72.4,79.1,88.4,72.4,79.6,66.3,67.6,0.041,4.17,0.0,0.0,44.0,8,0.0,199,0,0,0,0,1,0,0,0,0,0
1671,87.0,72.4,79.1,88.4,72.4,79.6,66.3,67.6,0.041,4.17,0.0,0.0,44.0,8,0.0,199,0,0,0,0,1,0,0,0,0,0
1672,87.0,72.4,79.1,88.4,72.4,79.6,66.3,67.6,0.041,4.17,0.0,0.0,44.0,8,0.0,199,0,0,0,0,1,0,0,0,0,0
1673,87.0,72.4,79.1,88.4,72.4,79.6,66.3,67.6,0.041,4.17,0.0,0.0,44.0,8,0.0,199,0,0,0,0,1,0,0,0,0,0
1674,91.2,66.6,80.3,91.6,66.6,80.7,62.9,58.2,0.0,0.0,0.0,0.0,6.1,8,0.0,200,0,0,0,1,0,0,0,0,0,0
1675,91.2,66.6,80.3,91.6,66.6,80.7,62.9,58.2,0.0,0.0,0.0,0.0,6.1,8,0.0,200,0,0,0,1,0,0,0,0,0,0
1676,91.2,66.6,80.3,91.6,66.6,80.7,62.9,58.2,0.0,0.0,0.0,0.0,6.1,8,0.0,200,0,0,0,1,0,0,0,0,0,0
1677,91.2,66.6,80.3,91.6,66.6,80.7,62.9,58.2,0.0,0.0,0.0,0.0,6.1,8,0.0,200,0,0,0,1,0,0,0,0,0,0
1678,92.1,74.2,83.3,96.1,74.2,85.8,68.0,61.4,0.0,0.0,0.0,0.0,36.2,8,0.0,201,0,0,0,1,0,0,0,0,0,0
1679,89.5,72.6,80.1,89.1,72.6,80.2,63.3,59.0,0.0,0.0,0.0,0.0,36.3,8,0.0,202,0,0,0,1,0,0,0,0,0,0
1680,89.5,72.6,80.1,89.1,72.6,80.2,63.3,59.0,0.0,0.0,0.0,0.0,36.3,8,0.0,202,0,0,0,1,0,0,0,0,0,0
1681,84.6,70.8,76.5,88.9,70.8,77.1,67.1,73.0,0.236,20.83,0.0,0.0,37.0,7,0.0,203,0,0,0,0,1,0,0,0,0,0
1682,84.6,70.8,76.5,88.9,70.8,77.1,67.1,73.0,0.236,20.83,0.0,0.0,37.0,7,0.0,203,0,0,0,0,1,0,0,0,0,0
1683,84.6,70.8,76.5,88.9,70.8,77.1,67.1,73.0,0.236,20.83,0.0,0.0,37.0,7,0.0,203,0,0,0,0,1,0,0,0,0,0
1684,85.4,69.4,76.3,87.1,69.4,77.0,68.0,77.6,0.096,12.5,0.0,0.0,37.6,7,0.0,204,0,0,0,0,1,0,0,0,0,0
1685,85.4,69.4,76.3,87.1,69.4,77.0,68.0,77.6,0.096,12.5,0.0,0.0,37.6,7,0.0,204,0,0,0,0,1,0,0,0,0,0
1686,81.4,70.8,75.3,86.0,70.8,76.0,69.9,83.8,0.818,45.83,0.0,0.0,65.1,6,0.0,205,0,0,0,0,1,0,0,0,0,0
1687,81.4,70.8,75.3,86.0,70.8,76.0,69.9,83.8,0.818,45.83,0.0,0.0,65.1,6,0.0,205,0,0,0,0,1,0,0,0,0,0
1688,81.4,70.8,75.3,86.0,70.8,76.0,69.9,83.8,0.818,45.83,0.0,0.0,65.1,6,0.0,205,0,0,0,0,1,0,0,0,0,0
1689,85.0,70.6,77.1,86.0,70.6,77.6,67.0,73.7,0.183,8.33,0.0,0.0,60.0,9,0.0,206,0,0,0,0,1,0,0,0,0,0
1690,85.9,68.2,77.2,86.9,68.2,77.6,63.3,64.1,0.0,0.0,0.0,0.0,30.7,8,0.0,207,0,0,0,1,0,0,0,0,0,0
1691,85.9,68.2,77.2,86.9,68.2,77.6,63.3,64.1,0.0,0.0,0.0,0.0,30.7,8,0.0,207,0,0,0,1,0,0,0,0,0,0
1692,88.6,67.1,79.1,90.2,67.1,79.6,62.8,59.3,0.0,0.0,0.0,0.0,20.6,8,0.0,208,0,0,0,1,0,0,0,0,0,0
1693,92.7,70.2,79.5,96.9,70.2,81.4,67.0,67.4,0.06,8.33,0.0,0.0,30.1,8,0.0,209,0,0,0,0,1,0,0,0,0,0
1694,92.7,70.2,79.5,96.9,70.2,81.4,67.0,67.4,0.06,8.33,0.0,0.0,30.1,8,0.0,209,0,0,0,0,1,0,0,0,0,0
1695,92.7,70.2,79.5,96.9,70.2,81.4,67.0,67.4,0.06,8.33,0.0,0.0,30.1,8,0.0,209,0,0,0,0,1,0,0,0,0,0
1696,92.7,70.2,79.5,96.9,70.2,81.4,67.0,67.4,0.06,8.33,0.0,0.0,30.1,8,0.0,209,0,0,0,0,1,0,0,0,0,0
1697,83.9,70.9,76.4,83.4,70.9,76.5,63.7,68.0,0.0,0.0,0.0,0.0,46.6,7,0.0,210,0,0,0,1,0,0,0,0,0,0
1698,83.9,70.9,76.4,83.4,70.9,76.5,63.7,68.0,0.0,0.0,0.0,0.0,46.6,7,0.0,210,0,0,0,1,0,0,0,0,0,0
1699,83.9,70.9,76.4,83.4,70.9,76.5,63.7,68.0,0.0,0.0,0.0,0.0,46.6,7,0.0,210,0,0,0,1,0,0,0,0,0,0
1700,83.9,70.9,76.4,83.4,70.9,76.5,63.7,68.0,0.0,0.0,0.0,0.0,46.6,7,0.0,210,0,0,0,1,0,0,0,0,0,0
1701,88.5,64.5,77.9,87.9,64.5,77.9,59.8,56.0,0.0,0.0,0.0,0.0,15.2,8,0.0,211,0,0,0,1,0,0,0,0,0,0
1702,88.5,64.5,77.9,87.9,64.5,77.9,59.8,56.0,0.0,0.0,0.0,0.0,15.2,8,0.0,211,0,0,0,1,0,0,0,0,0,0
1703,88.5,64.5,77.9,87.9,64.5,77.9,59.8,56.0,0.0,0.0,0.0,0.0,15.2,8,0.0,211,0,0,0,1,0,0,0,0,0,0
1704,88.5,64.5,77.9,87.9,64.5,77.9,59.8,56.0,0.0,0.0,0.0,0.0,15.2,8,0.0,211,0,0,0,1,0,0,0,0,0,0
1705,81.8,67.9,74.4,84.5,67.9,74.8,65.1,73.2,0.031,8.33,0.0,0.0,32.3,4,0.0,212,0,0,0,0,1,0,0,0,0,0
1706,81.8,67.9,74.4,84.5,67.9,74.8,65.1,73.2,0.031,8.33,0.0,0.0,32.3,4,0.0,212,0,0,0,0,1,0,0,0,0,0
1707,85.1,68.9,76.3,86.4,68.9,76.7,63.9,67.8,0.0,0.0,0.0,0.0,55.8,8,0.0,213,0,0,0,1,0,0,0,0,0,0
1708,85.1,68.9,76.3,86.4,68.9,76.7,63.9,67.8,0.0,0.0,0.0,0.0,55.8,8,0.0,213,0,0,0,1,0,0,0,0,0,0
1709,85.1,68.9,76.3,86.4,68.9,76.7,63.9,67.8,0.0,0.0,0.0,0.0,55.8,8,0.0,213,0,0,0,1,0,0,0,0,0,0
1710,85.1,68.9,76.3,86.4,68.9,76.7,63.9,67.8,0.0,0.0,0.0,0.0,55.8,8,0.0,213,0,0,0,1,0,0,0,0,0,0
1711,78.4,68.7,73.0,78.4,68.7,73.0,66.0,79.7,0.973,50.0,0.0,0.0,70.6,4,0.0,214,0,0,0,0,1,0,0,0,0,0
1712,78.4,68.7,73.0,78.4,68.7,73.0,66.0,79.7,0.973,50.0,0.0,0.0,70.6,4,0.0,214,0,0,0,0,1,0,0,0,0,0
1713,77.7,68.4,72.6,77.7,68.4,72.6,66.1,80.8,0.15,16.67,0.0,0.0,71.8,5,0.0,215,0,0,0,0,1,0,0,0,0,0
1714,77.7,68.4,72.6,77.7,68.4,72.6,66.1,80.8,0.15,16.67,0.0,0.0,71.8,5,0.0,215,0,0,0,0,1,0,0,0,0,0
1715,81.9,63.7,72.8,82.7,63.7,73.0,62.0,71.2,0.0,0.0,0.0,0.0,39.4,6,0.0,216,0,0,0,1,0,0,0,0,0,0
1716,81.9,63.7,72.8,82.7,63.7,73.0,62.0,71.2,0.0,0.0,0.0,0.0,39.4,6,0.0,216,0,0,0,1,0,0,0,0,0,0
1717,81.9,63.7,72.8,82.7,63.7,73.0,62.0,71.2,0.0,0.0,0.0,0.0,39.4,6,0.0,216,0,0,0,1,0,0,0,0,0,0
1718,81.9,63.7,72.8,82.7,63.7,73.0,62.0,71.2,0.0,0.0,0.0,0.0,39.4,6,0.0,216,0,0,0,1,0,0,0,0,0,0
1719,81.9,63.7,72.8,82.7,63.7,73.0,62.0,71.2,0.0,0.0,0.0,0.0,39.4,6,0.0,216,0,0,0,1,0,0,0,0,0,0
1720,78.7,65.0,69.8,78.7,65.0,69.8,63.8,81.9,0.266,25.0,0.0,0.0,53.2,8,0.0,217,0,0,0,0,1,0,0,0,0,0
1721,78.7,65.0,69.8,78.7,65.0,69.8,63.8,81.9,0.266,25.0,0.0,0.0,53.2,8,0.0,217,0,0,0,0,1,0,0,0,0,0
1722,78.7,65.0,69.8,78.7,65.0,69.8,63.8,81.9,0.266,25.0,0.0,0.0,53.2,8,0.0,217,0,0,0,0,1,0,0,0,0,0
1723,78.7,65.0,69.8,78.7,65.0,69.8,63.8,81.9,0.266,25.0,0.0,0.0,53.2,8,0.0,217,0,0,0,0,1,0,0,0,0,0
1724,76.6,61.7,68.3,76.6,61.7,68.3,56.7,70.3,0.015,4.17,0.0,0.0,48.0,8,0.0,218,0,0,0,0,1,0,0,0,0,0
1725,76.6,61.7,68.3,76.6,61.7,68.3,56.7,70.3,0.015,4.17,0.0,0.0,48.0,8,0.0,218,0,0,0,0,1,0,0,0,0,0
1726,79.7,60.5,70.4,79.7,60.5,70.4,57.3,64.8,0.0,0.0,0.0,0.0,47.6,8,0.0,219,0,0,0,1,0,0,0,0,0,0
1727,79.7,60.5,70.4,79.7,60.5,70.4,57.3,64.8,0.0,0.0,0.0,0.0,47.6,8,0.0,219,0,0,0,1,0,0,0,0,0,0
1728,83.5,64.2,73.8,83.4,64.2,73.8,59.6,63.6,0.0,0.0,0.0,0.0,36.2,8,0.0,221,0,0,0,1,0,0,0,0,0,0
1729,83.5,64.2,73.8,83.4,64.2,73.8,59.6,63.6,0.0,0.0,0.0,0.0,36.2,8,0.0,221,0,0,0,1,0,0,0,0,0,0
1730,87.5,61.5,75.6,87.2,61.5,75.7,59.5,59.7,0.0,0.0,0.0,0.0,7.8,8,0.0,222,0,0,0,1,0,0,0,0,0,0
1731,89.7,66.4,78.4,90.5,66.4,78.7,61.9,59.3,0.0,0.0,0.0,0.0,14.6,8,0.0,223,0,0,0,1,0,0,0,0,0,0
1732,87.4,69.1,77.6,89.7,69.1,78.5,64.5,65.1,0.003,4.17,0.0,0.0,37.4,8,0.0,224,0,0,0,0,1,0,0,0,0,0
1733,87.4,69.1,77.6,89.7,69.1,78.5,64.5,65.1,0.003,4.17,0.0,0.0,37.4,8,0.0,224,0,0,0,0,1,0,0,0,0,0
1734,87.9,70.3,78.5,88.7,70.3,79.1,65.3,65.9,0.0,0.0,0.0,0.0,46.8,9,0.0,225,0,0,0,1,0,0,0,0,0,0
1735,87.9,70.3,78.5,88.7,70.3,79.1,65.3,65.9,0.0,0.0,0.0,0.0,46.8,9,0.0,225,0,0,0,1,0,0,0,0,0,0
1736,87.9,70.3,78.5,88.7,70.3,79.1,65.3,65.9,0.0,0.0,0.0,0.0,46.8,9,0.0,225,0,0,0,1,0,0,0,0,0,0
1737,87.9,70.3,78.5,88.7,70.3,79.1,65.3,65.9,0.0,0.0,0.0,0.0,46.8,9,0.0,225,0,0,0,1,0,0,0,0,0,0
1738,87.8,70.9,79.4,86.6,70.9,79.3,63.0,60.2,0.0,0.0,0.0,0.0,32.5,9,0.0,227,0,0,0,1,0,0,0,0,0,0
1739,87.8,70.9,79.4,86.6,70.9,79.3,63.0,60.2,0.0,0.0,0.0,0.0,32.5,9,0.0,227,0,0,0,1,0,0,0,0,0,0
1740,87.8,70.9,79.4,86.6,70.9,79.3,63.0,60.2,0.0,0.0,0.0,0.0,32.5,9,0.0,227,0,0,0,1,0,0,0,0,0,0
1741,77.1,65.9,71.3,77.1,65.9,71.3,61.4,71.1,0.0,0.0,0.0,0.0,57.1,2,0.0,228,0,0,0,1,0,0,0,0,0,0
1742,77.1,65.9,71.3,77.1,65.9,71.3,61.4,71.1,0.0,0.0,0.0,0.0,57.1,2,0.0,228,0,0,0,1,0,0,0,0,0,0
1743,77.1,65.9,71.3,77.1,65.9,71.3,61.4,71.1,0.0,0.0,0.0,0.0,57.1,2,0.0,228,0,0,0,1,0,0,0,0,0,0
1744,80.2,61.9,71.0,81.0,61.9,71.0,59.1,67.0,0.0,0.0,0.0,0.0,32.1,7,0.0,229,0,0,0,1,0,0,0,0,0,0
1745,80.2,61.9,71.0,81.0,61.9,71.0,59.1,67.0,0.0,0.0,0.0,0.0,32.1,7,0.0,229,0,0,0,1,0,0,0,0,0,0
1746,83.3,64.9,72.9,81.7,64.9,72.6,58.1,64.5,0.029,12.5,0.0,0.0,39.8,8,0.0,230,0,0,0,0,1,0,0,0,0,0
1747,83.3,64.9,72.9,81.7,64.9,72.6,58.1,64.5,0.029,12.5,0.0,0.0,39.8,8,0.0,230,0,0,0,0,1,0,0,0,0,0
1748,83.3,64.9,72.9,81.7,64.9,72.6,58.1,64.5,0.029,12.5,0.0,0.0,39.8,8,0.0,230,0,0,0,0,1,0,0,0,0,0
1749,83.3,64.9,72.9,81.7,64.9,72.6,58.1,64.5,0.029,12.5,0.0,0.0,39.8,8,0.0,230,0,0,0,0,1,0,0,0,0,0
1750,77.7,57.7,68.2,77.7,57.7,68.2,49.3,52.7,0.0,0.0,0.0,0.0,31.0,9,0.0,232,0,0,0,1,0,0,0,0,0,0
1751,77.7,57.7,68.2,77.7,57.7,68.2,49.3,52.7,0.0,0.0,0.0,0.0,31.0,9,0.0,232,0,0,0,1,0,0,0,0,0,0
1752,83.6,55.1,70.3,81.5,55.1,69.9,48.2,48.7,0.0,0.0,0.0,0.0,7.3,8,0.0,233,0,0,0,1,0,0,0,0,0,0
1753,85.9,61.6,73.2,85.4,61.6,73.1,57.0,58.6,0.0,0.0,0.0,0.0,37.5,8,0.0,234,0,0,0,1,0,0,0,0,0,0
1754,85.9,61.6,73.2,85.4,61.6,73.1,57.0,58.6,0.0,0.0,0.0,0.0,37.5,8,0.0,234,0,0,0,1,0,0,0,0,0,0
1755,89.4,65.4,75.2,88.9,65.4,75.2,62.9,68.9,0.33,16.67,0.0,0.0,28.7,8,0.0,235,0,0,0,0,1,0,0,0,0,0
1756,89.4,65.4,75.2,88.9,65.4,75.2,62.9,68.9,0.33,16.67,0.0,0.0,28.7,8,0.0,235,0,0,0,0,1,0,0,0,0,0
1757,83.4,66.5,74.5,86.1,66.5,75.0,65.6,75.3,0.198,20.83,0.0,0.0,41.5,7,0.0,236,0,0,0,0,1,0,0,0,0,0
1758,83.4,66.5,74.5,86.1,66.5,75.0,65.6,75.3,0.198,20.83,0.0,0.0,41.5,7,0.0,236,0,0,0,0,1,0,0,0,0,0
1759,86.6,67.9,77.1,88.6,67.9,78.0,66.0,70.5,0.044,8.33,0.0,0.0,26.8,8,0.0,237,0,0,0,0,1,0,0,0,0,0
1760,86.6,67.9,77.1,88.6,67.9,78.0,66.0,70.5,0.044,8.33,0.0,0.0,26.8,8,0.0,237,0,0,0,0,1,0,0,0,0,0
1761,86.6,67.9,77.1,88.6,67.9,78.0,66.0,70.5,0.044,8.33,0.0,0.0,26.8,8,0.0,237,0,0,0,0,1,0,0,0,0,0
1762,84.0,58.9,72.1,86.0,58.9,72.5,60.8,69.3,0.0,0.0,0.0,0.0,23.6,7,0.0,239,0,0,0,1,0,0,0,0,0,0
1763,86.3,69.3,76.6,91.1,69.3,77.8,69.3,79.1,0.656,29.17,0.0,0.0,50.1,7,0.0,240,0,0,0,0,1,0,0,0,0,0
1766,75.7,59.2,67.7,75.7,59.2,67.7,55.0,65.6,0.011,45.83,0.0,0.0,45.6,6,0.0,243,0,0,0,0,1,0,0,0,0,0
1767,75.7,59.2,67.7,75.7,59.2,67.7,55.0,65.6,0.011,45.83,0.0,0.0,45.6,6,0.0,243,0,0,0,0,1,0,0,0,0,0
1768,75.7,59.2,67.7,75.7,59.2,67.7,55.0,65.6,0.011,45.83,0.0,0.0,45.6,6,0.0,243,0,0,0,0,1,0,0,0,0,0
1769,75.7,59.2,67.7,75.7,59.2,67.7,55.0,65.6,0.011,45.83,0.0,0.0,45.6,6,0.0,243,0,0,0,0,1,0,0,0,0,0
1770,75.7,59.2,67.7,75.7,59.2,67.7,55.0,65.6,0.011,45.83,0.0,0.0,45.6,6,0.0,243,0,0,0,0,1,0,0,0,0,0
1771,73.5,58.8,67.0,73.5,58.8,67.0,59.8,77.8,0.005,12.5,0.0,0.0,52.6,4,0.0,244,0,0,0,0,1,0,0,0,0,0
1772,82.6,66.8,73.6,86.5,66.8,74.3,66.3,78.4,0.045,12.5,0.0,0.0,70.0,5,0.0,245,0,0,0,0,1,0,0,0,0,0
1773,78.6,70.1,73.4,78.6,70.1,73.4,70.5,90.8,0.671,54.17,0.0,0.0,68.3,4,0.0,246,0,0,0,0,1,0,0,0,0,0
1774,78.6,70.1,73.4,78.6,70.1,73.4,70.5,90.8,0.671,54.17,0.0,0.0,68.3,4,0.0,246,0,0,0,0,1,0,0,0,0,0
1775,78.6,70.1,73.4,78.6,70.1,73.4,70.5,90.8,0.671,54.17,0.0,0.0,68.3,4,0.0,246,0,0,0,0,1,0,0,0,0,0
1776,74.0,66.1,70.0,74.0,66.1,70.0,66.9,90.0,0.132,25.0,0.0,0.0,53.2,4,0.0,247,0,0,0,0,1,0,0,0,0,0
1777,76.6,61.5,70.1,76.6,61.5,70.1,57.3,66.4,0.0,0.0,0.0,0.0,27.6,7,0.0,248,0,0,0,1,0,0,0,0,0,0
1778,76.6,61.5,70.1,76.6,61.5,70.1,57.3,66.4,0.0,0.0,0.0,0.0,27.6,7,0.0,248,0,0,0,1,0,0,0,0,0,0
1779,76.9,52.3,65.7,76.9,52.3,65.7,49.8,59.0,0.0,0.0,0.0,0.0,7.5,7,0.0,249,0,0,0,1,0,0,0,0,0,0
1780,78.4,61.8,68.6,78.4,61.8,68.6,59.2,73.0,0.044,20.83,0.0,0.0,30.5,6,0.0,251,0,0,0,0,1,0,0,0,0,0
1781,78.4,61.8,68.6,78.4,61.8,68.6,59.2,73.0,0.044,20.83,0.0,0.0,30.5,6,0.0,251,0,0,0,0,1,0,0,0,0,0
1782,78.4,61.8,68.6,78.4,61.8,68.6,59.2,73.0,0.044,20.83,0.0,0.0,30.5,6,0.0,251,0,0,0,0,1,0,0,0,0,0
1783,84.6,63.9,73.9,85.9,63.9,74.2,62.8,70.6,0.0,0.0,0.0,0.0,11.0,7,0.0,252,0,0,0,1,0,0,0,0,0,0
1784,84.6,63.9,73.9,85.9,63.9,74.2,62.8,70.6,0.0,0.0,0.0,0.0,11.0,7,0.0,252,0,0,0,1,0,0,0,0,0,0
1785,84.6,63.9,73.9,85.9,63.9,74.2,62.8,70.6,0.0,0.0,0.0,0.0,11.0,7,0.0,252,0,0,0,1,0,0,0,0,0,0
1786,84.6,63.9,73.9,85.9,63.9,74.2,62.8,70.6,0.0,0.0,0.0,0.0,11.0,7,0.0,252,0,0,0,1,0,0,0,0,0,0
1787,75.3,65.3,68.9,75.3,65.3,68.9,62.0,79.0,0.0,0.0,0.0,0.0,73.3,3,0.0,255,0,0,0,1,0,0,0,0,0,0
1788,80.1,59.9,69.4,82.0,59.9,69.6,61.5,77.0,0.0,0.0,0.0,0.0,37.3,5,0.0,256,0,0,0,1,0,0,0,0,0,0
1789,80.1,59.9,69.4,82.0,59.9,69.6,61.5,77.0,0.0,0.0,0.0,0.0,37.3,5,0.0,256,0,0,0,1,0,0,0,0,0,0
1790,75.2,67.6,70.1,75.2,67.6,70.1,64.7,83.1,0.126,12.5,0.0,0.0,73.6,3,0.0,257,0,0,0,0,1,0,0,0,0,0
1791,69.9,55.7,63.6,69.9,55.7,63.6,53.0,70.4,0.0,0.0,0.0,0.0,28.5,6,0.0,258,0,0,0,1,0,0,0,0,0,0
1792,67.0,45.8,56.3,67.0,44.6,56.1,44.6,67.3,0.0,0.0,0.0,0.0,14.1,6,0.0,259,0,0,0,1,0,0,0,0,0,0
1793,74.2,46.9,60.4,74.2,45.1,60.2,50.3,72.0,0.0,0.0,0.0,0.0,14.4,6,0.0,260,0,0,0,1,0,0,0,0,0,0
1794,74.2,46.9,60.4,74.2,45.1,60.2,50.3,72.0,0.0,0.0,0.0,0.0,14.4,6,0.0,260,0,0,0,1,0,0,0,0,0,0
1795,74.2,46.9,60.4,74.2,45.1,60.2,50.3,72.0,0.0,0.0,0.0,0.0,14.4,6,0.0,260,0,0,0,1,0,0,0,0,0,0
1796,74.2,46.9,60.4,74.2,45.1,60.2,50.3,72.0,0.0,0.0,0.0,0.0,14.4,6,0.0,260,0,0,0,1,0,0,0,0,0,0
1797,72.2,54.5,63.3,72.2,54.5,63.3,56.7,80.1,0.0,0.0,0.0,0.0,31.8,4,0.0,261,0,0,0,1,0,0,0,0,0,0
1798,72.2,54.5,63.3,72.2,54.5,63.3,56.7,80.1,0.0,0.0,0.0,0.0,31.8,4,0.0,261,0,0,0,1,0,0,0,0,0,0
1799,62.0,40.2,51.4,62.0,38.2,50.5,33.8,53.7,0.0,0.0,0.0,0.0,5.2,7,0.0,263,0,0,0,1,0,0,0,0,0,0
1800,62.0,40.2,51.4,62.0,38.2,50.5,33.8,53.7,0.0,0.0,0.0,0.0,5.2,7,0.0,263,0,0,0,1,0,0,0,0,0,0
1801,65.9,43.4,54.6,65.9,40.9,54.0,36.3,52.0,0.0,0.0,0.0,0.0,5.5,7,0.0,265,0,0,0,1,0,0,0,0,0,0
1802,65.9,43.4,54.6,65.9,40.9,54.0,36.3,52.0,0.0,0.0,0.0,0.0,5.5,7,0.0,265,0,0,0,1,0,0,0,0,0,0
1803,69.0,39.6,55.5,69.0,37.3,55.4,40.4,59.8,0.0,0.0,0.0,0.0,7.9,6,0.0,266,0,0,0,1,0,0,0,0,0,0
1804,69.0,39.6,55.5,69.0,37.3,55.4,40.4,59.8,0.0,0.0,0.0,0.0,7.9,6,0.0,266,0,0,0,1,0,0,0,0,0,0
1805,77.2,47.6,62.1,77.2,45.3,61.7,47.8,62.7,0.0,0.0,0.0,0.0,10.6,6,0.0,267,0,0,0,1,0,0,0,0,0,0
1806,73.7,56.1,64.2,73.7,56.1,64.2,55.9,75.4,0.0,0.0,0.0,0.0,25.4,3,0.0,268,0,0,0,1,0,0,0,0,0,0
1807,73.7,56.1,64.2,73.7,56.1,64.2,55.9,75.4,0.0,0.0,0.0,0.0,25.4,3,0.0,268,0,0,0,1,0,0,0,0,0,0
1808,73.7,56.1,64.2,73.7,56.1,64.2,55.9,75.4,0.0,0.0,0.0,0.0,25.4,3,0.0,268,0,0,0,1,0,0,0,0,0,0
1809,77.2,54.3,65.4,77.2,54.3,65.4,55.6,73.4,0.0,0.0,0.0,0.0,10.0,5,0.0,269,0,0,0,1,0,0,0,0,0,0
1810,75.8,57.5,66.3,75.8,57.5,66.3,57.0,73.1,0.0,0.0,0.0,0.0,47.0,5,0.0,270,0,0,0,1,0,0,0,0,0,0
1811,77.4,58.4,67.2,77.4,58.4,67.2,58.2,74.7,0.0,0.0,0.0,0.0,41.7,5,0.0,271,0,0,0,1,0,0,0,0,0,0
1812,79.5,60.9,69.5,79.5,60.9,69.5,59.0,71.3,0.0,0.0,0.0,0.0,53.0,5,0.0,272,0,0,0,1,0,0,0,0,0,0
1813,68.0,53.8,56.8,68.0,53.8,56.8,53.3,88.4,0.331,54.17,0.0,0.0,78.9,3,0.0,273,0,0,0,0,1,0,0,0,0,0
1814,68.0,53.8,56.8,68.0,53.8,56.8,53.3,88.4,0.331,54.17,0.0,0.0,78.9,3,0.0,273,0,0,0,0,1,0,0,0,0,0
1815,63.7,49.6,56.5,63.7,44.9,55.9,47.8,74.5,0.043,25.0,0.0,0.0,73.3,6,0.0,274,0,0,0,0,1,0,0,0,0,0
1816,62.4,47.5,55.1,62.4,44.0,54.4,43.7,67.6,0.032,12.5,0.0,0.0,37.5,5,0.0,275,0,0,0,0,1,0,0,0,0,0
1817,62.4,47.5,55.1,62.4,44.0,54.4,43.7,67.6,0.032,12.5,0.0,0.0,37.5,5,0.0,275,0,0,0,0,1,0,0,0,0,0
1818,57.2,43.7,49.2,57.2,39.2,47.3,41.5,76.4,0.0,0.0,0.0,0.0,57.7,5,0.0,276,0,0,0,1,0,0,0,0,0,0
1819,57.2,43.7,49.2,57.2,39.2,47.3,41.5,76.4,0.0,0.0,0.0,0.0,57.7,5,0.0,276,0,0,0,1,0,0,0,0,0,0
1820,66.8,37.6,52.7,66.8,33.8,51.7,41.1,69.4,0.0,0.0,0.0,0.0,26.7,6,0.0,280,0,0,0,1,0,0,0,0,0,0
