tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,cloudcover,uvindex,severerisk,num_date,preciptype_freezingrain,"preciptype_freezingrain,snow","preciptype_freezingrain,snow,ice",preciptype_none,preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,snow","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow
73.5,57.1,63.4,73.5,57.1,63.4,61.5,93.9,0.271,45.83,0.0,0.0,90.4,3,0.0,133,0,0,0,0,1,0,0,0,0,0
76.1,62.9,66.6,76.1,62.9,66.6,64.2,92.4,0.509,20.83,0.0,0.0,68.7,4,0.0,134,0,0,0,0,1,0,0,0,0,0
76.1,62.9,66.6,76.1,62.9,66.6,64.2,92.4,0.509,20.83,0.0,0.0,68.7,4,0.0,134,0,0,0,0,1,0,0,0,0,0
76.1,62.9,66.6,76.1,62.9,66.6,64.2,92.4,0.509,20.83,0.0,0.0,68.7,4,0.0,134,0,0,0,0,1,0,0,0,0,0
76.1,62.9,66.6,76.1,62.9,66.6,64.2,92.4,0.509,20.83,0.0,0.0,68.7,4,0.0,134,0,0,0,0,1,0,0,0,0,0
76.1,62.9,66.6,76.1,62.9,66.6,64.2,92.4,0.509,20.83,0.0,0.0,68.7,4,0.0,134,0,0,0,0,1,0,0,0,0,0
81.6,61.1,71.1,83.8,61.1,71.2,62.9,77.6,0.014,4.17,0.0,0.0,40.4,5,0.0,135,0,0,0,0,1,0,0,0,0,0
81.6,61.1,71.1,83.8,61.1,71.2,62.9,77.6,0.014,4.17,0.0,0.0,40.4,5,0.0,135,0,0,0,0,1,0,0,0,0,0
74.1,61.9,68.3,74.1,61.9,68.3,62.8,83.3,0.407,29.17,0.0,0.0,68.8,3,0.0,136,0,0,0,0,1,0,0,0,0,0
74.1,61.9,68.3,74.1,61.9,68.3,62.8,83.3,0.407,29.17,0.0,0.0,68.8,3,0.0,136,0,0,0,0,1,0,0,0,0,0
74.1,61.9,68.3,74.1,61.9,68.3,62.8,83.3,0.407,29.17,0.0,0.0,68.8,3,0.0,136,0,0,0,0,1,0,0,0,0,0
74.1,61.9,68.3,74.1,61.9,68.3,62.8,83.3,0.407,29.17,0.0,0.0,68.8,3,0.0,136,0,0,0,0,1,0,0,0,0,0
74.1,61.9,68.3,74.1,61.9,68.3,62.8,83.3,0.407,29.17,0.0,0.0,68.8,3,0.0,136,0,0,0,0,1,0,0,0,0,0
77.7,63.2,69.0,77.7,63.2,69.0,63.5,84.4,0.293,12.5,0.0,0.0,71.1,5,0.0,137,0,0,0,0,1,0,0,0,0,0
77.7,63.2,69.0,77.7,63.2,69.0,63.5,84.4,0.293,12.5,0.0,0.0,71.1,5,0.0,137,0,0,0,0,1,0,0,0,0,0
72.5,63.1,66.8,72.5,63.1,66.8,59.2,77.0,0.0,0.0,0.0,0.0,64.4,3,0.0,138,0,0,0,1,0,0,0,0,0,0
72.5,63.1,66.8,72.5,63.1,66.8,59.2,77.0,0.0,0.0,0.0,0.0,64.4,3,0.0,138,0,0,0,1,0,0,0,0,0,0
72.5,63.1,66.8,72.5,63.1,66.8,59.2,77.0,0.0,0.0,0.0,0.0,64.4,3,0.0,138,0,0,0,1,0,0,0,0,0,0
76.7,56.4,65.9,76.7,56.4,65.9,61.4,86.0,0.759,58.33,0.0,0.0,79.9,4,0.0,139,0,0,0,0,1,0,0,0,0,0
76.7,56.4,65.9,76.7,56.4,65.9,61.4,86.0,0.759,58.33,0.0,0.0,79.9,4,0.0,139,0,0,0,0,1,0,0,0,0,0
73.4,64.2,68.7,73.4,64.2,68.7,62.8,82.2,0.034,20.83,0.0,0.0,73.8,4,0.0,140,0,0,0,0,1,0,0,0,0,0
73.4,64.2,68.7,73.4,64.2,68.7,62.8,82.2,0.034,20.83,0.0,0.0,73.8,4,0.0,140,0,0,0,0,1,0,0,0,0,0
73.4,64.2,68.7,73.4,64.2,68.7,62.8,82.2,0.034,20.83,0.0,0.0,73.8,4,0.0,140,0,0,0,0,1,0,0,0,0,0
73.4,64.2,68.7,73.4,64.2,68.7,62.8,82.2,0.034,20.83,0.0,0.0,73.8,4,0.0,140,0,0,0,0,1,0,0,0,0,0
80.1,57.0,68.9,80.7,57.0,68.9,57.8,70.0,0.0,0.0,0.0,0.0,36.3,5,0.0,141,0,0,0,1,0,0,0,0,0,0
76.4,62.9,68.2,76.4,62.9,68.2,64.3,88.1,0.211,37.5,0.0,0.0,80.8,4,0.0,142,0,0,0,0,1,0,0,0,0,0
73.1,57.3,64.4,73.1,57.3,64.4,56.5,77.6,0.0,0.0,0.0,0.0,65.1,5,0.0,143,0,0,0,1,0,0,0,0,0,0
73.1,57.3,64.4,73.1,57.3,64.4,56.5,77.6,0.0,0.0,0.0,0.0,65.1,5,0.0,143,0,0,0,1,0,0,0,0,0,0
73.1,57.3,64.4,73.1,57.3,64.4,56.5,77.6,0.0,0.0,0.0,0.0,65.1,5,0.0,143,0,0,0,1,0,0,0,0,0,0
73.1,57.3,64.4,73.1,57.3,64.4,56.5,77.6,0.0,0.0,0.0,0.0,65.1,5,0.0,143,0,0,0,1,0,0,0,0,0,0
80.6,54.2,68.9,79.5,54.2,68.8,49.8,55.1,0.0,0.0,0.0,0.0,5.9,5,0.0,144,0,0,0,1,0,0,0,0,0,0
80.6,54.2,68.9,79.5,54.2,68.8,49.8,55.1,0.0,0.0,0.0,0.0,5.9,5,0.0,144,0,0,0,1,0,0,0,0,0,0
84.2,55.7,71.9,84.1,55.7,72.1,57.9,63.3,0.0,0.0,0.0,0.0,20.2,6,0.0,145,0,0,0,1,0,0,0,0,0,0
84.2,55.7,71.9,84.1,55.7,72.1,57.9,63.3,0.0,0.0,0.0,0.0,20.2,6,0.0,145,0,0,0,1,0,0,0,0,0,0
84.2,55.7,71.9,84.1,55.7,72.1,57.9,63.3,0.0,0.0,0.0,0.0,20.2,6,0.0,145,0,0,0,1,0,0,0,0,0,0
84.2,55.7,71.9,84.1,55.7,72.1,57.9,63.3,0.0,0.0,0.0,0.0,20.2,6,0.0,145,0,0,0,1,0,0,0,0,0,0
83.1,65.3,73.5,83.4,65.3,73.6,64.0,74.4,0.283,16.67,0.0,0.0,51.2,5,0.0,146,0,0,0,0,1,0,0,0,0,0
83.1,65.3,73.5,83.4,65.3,73.6,64.0,74.4,0.283,16.67,0.0,0.0,51.2,5,0.0,146,0,0,0,0,1,0,0,0,0,0
81.4,65.3,72.7,84.1,65.3,73.2,66.7,83.0,0.559,25.0,0.0,0.0,74.7,5,0.0,147,0,0,0,0,1,0,0,0,0,0
85.4,64.4,76.4,87.7,64.4,77.6,67.2,75.1,0.0,0.0,0.0,0.0,29.8,5,0.0,148,0,0,0,1,0,0,0,0,0,0
85.4,64.4,76.4,87.7,64.4,77.6,67.2,75.1,0.0,0.0,0.0,0.0,29.8,5,0.0,148,0,0,0,1,0,0,0,0,0,0
85.4,64.4,76.4,87.7,64.4,77.6,67.2,75.1,0.0,0.0,0.0,0.0,29.8,5,0.0,148,0,0,0,1,0,0,0,0,0,0
85.4,64.4,76.4,87.7,64.4,77.6,67.2,75.1,0.0,0.0,0.0,0.0,29.8,5,0.0,148,0,0,0,1,0,0,0,0,0,0
85.4,64.4,76.4,87.7,64.4,77.6,67.2,75.1,0.0,0.0,0.0,0.0,29.8,5,0.0,148,0,0,0,1,0,0,0,0,0,0
82.3,69.8,76.1,85.3,69.8,76.6,67.5,75.3,0.005,4.17,0.0,0.0,40.8,5,0.0,150,0,0,0,0,1,0,0,0,0,0
82.3,69.8,76.1,85.3,69.8,76.6,67.5,75.3,0.005,4.17,0.0,0.0,40.8,5,0.0,150,0,0,0,0,1,0,0,0,0,0
80.6,72.0,75.6,83.8,72.0,75.9,69.1,80.4,0.08,33.33,0.0,0.0,66.4,3,0.0,151,0,0,0,0,1,0,0,0,0,0
80.6,72.0,75.6,83.8,72.0,75.9,69.1,80.4,0.08,33.33,0.0,0.0,66.4,3,0.0,151,0,0,0,0,1,0,0,0,0,0
76.4,66.2,71.0,76.4,66.2,71.0,66.3,85.2,0.686,12.5,0.0,0.0,81.6,2,0.0,152,0,0,0,0,1,0,0,0,0,0
76.4,66.2,71.0,76.4,66.2,71.0,66.3,85.2,0.686,12.5,0.0,0.0,81.6,2,0.0,152,0,0,0,0,1,0,0,0,0,0
77.7,67.0,71.2,77.7,67.0,71.2,65.9,84.2,0.022,8.33,0.0,0.0,75.8,4,0.0,153,0,0,0,0,1,0,0,0,0,0
77.7,67.0,71.2,77.7,67.0,71.2,65.9,84.2,0.022,8.33,0.0,0.0,75.8,4,0.0,153,0,0,0,0,1,0,0,0,0,0
77.7,67.0,71.2,77.7,67.0,71.2,65.9,84.2,0.022,8.33,0.0,0.0,75.8,4,0.0,153,0,0,0,0,1,0,0,0,0,0
77.7,67.0,71.2,77.7,67.0,71.2,65.9,84.2,0.022,8.33,0.0,0.0,75.8,4,0.0,153,0,0,0,0,1,0,0,0,0,0
79.5,63.7,69.6,79.5,63.7,69.6,64.8,85.7,0.629,16.67,0.0,0.0,54.7,5,0.0,154,0,0,0,0,1,0,0,0,0,0
79.5,63.7,69.6,79.5,63.7,69.6,64.8,85.7,0.629,16.67,0.0,0.0,54.7,5,0.0,154,0,0,0,0,1,0,0,0,0,0
70.3,58.0,64.6,70.3,58.0,64.6,54.4,71.7,0.0,0.0,0.0,0.0,43.7,5,0.0,155,0,0,0,1,0,0,0,0,0,0
70.3,58.0,64.6,70.3,58.0,64.6,54.4,71.7,0.0,0.0,0.0,0.0,43.7,5,0.0,155,0,0,0,1,0,0,0,0,0,0
70.3,58.0,64.6,70.3,58.0,64.6,54.4,71.7,0.0,0.0,0.0,0.0,43.7,5,0.0,155,0,0,0,1,0,0,0,0,0,0
70.3,58.0,64.6,70.3,58.0,64.6,54.4,71.7,0.0,0.0,0.0,0.0,43.7,5,0.0,155,0,0,0,1,0,0,0,0,0,0
70.3,58.0,64.6,70.3,58.0,64.6,54.4,71.7,0.0,0.0,0.0,0.0,43.7,5,0.0,155,0,0,0,1,0,0,0,0,0,0
70.3,54.2,61.3,70.3,54.2,61.3,52.0,72.3,0.315,29.17,0.0,0.0,62.8,3,0.0,156,0,0,0,0,1,0,0,0,0,0
70.3,54.2,61.3,70.3,54.2,61.3,52.0,72.3,0.315,29.17,0.0,0.0,62.8,3,0.0,156,0,0,0,0,1,0,0,0,0,0
70.3,54.2,61.3,70.3,54.2,61.3,52.0,72.3,0.315,29.17,0.0,0.0,62.8,3,0.0,156,0,0,0,0,1,0,0,0,0,0
59.9,46.9,53.9,59.9,44.2,53.2,47.8,80.6,0.0,0.0,0.0,0.0,75.8,2,0.0,157,0,0,0,1,0,0,0,0,0,0
59.9,46.9,53.9,59.9,44.2,53.2,47.8,80.6,0.0,0.0,0.0,0.0,75.8,2,0.0,157,0,0,0,1,0,0,0,0,0,0
59.9,46.9,53.9,59.9,44.2,53.2,47.8,80.6,0.0,0.0,0.0,0.0,75.8,2,0.0,157,0,0,0,1,0,0,0,0,0,0
59.9,46.9,53.9,59.9,44.2,53.2,47.8,80.6,0.0,0.0,0.0,0.0,75.8,2,0.0,157,0,0,0,1,0,0,0,0,0,0
74.3,47.9,61.8,74.3,45.9,61.6,51.3,71.2,0.0,0.0,0.0,0.0,42.2,5,0.0,158,0,0,0,1,0,0,0,0,0,0
79.4,59.4,69.2,79.4,59.4,69.2,60.4,74.6,0.0,0.0,0.0,0.0,68.0,4,0.0,159,0,0,0,1,0,0,0,0,0,0
79.4,59.4,69.2,79.4,59.4,69.2,60.4,74.6,0.0,0.0,0.0,0.0,68.0,4,0.0,159,0,0,0,1,0,0,0,0,0,0
79.4,59.4,69.2,79.4,59.4,69.2,60.4,74.6,0.0,0.0,0.0,0.0,68.0,4,0.0,159,0,0,0,1,0,0,0,0,0,0
79.4,59.4,69.2,79.4,59.4,69.2,60.4,74.6,0.0,0.0,0.0,0.0,68.0,4,0.0,159,0,0,0,1,0,0,0,0,0,0
79.4,59.4,69.2,79.4,59.4,69.2,60.4,74.6,0.0,0.0,0.0,0.0,68.0,4,0.0,159,0,0,0,1,0,0,0,0,0,0
79.4,59.4,69.2,79.4,59.4,69.2,60.4,74.6,0.0,0.0,0.0,0.0,68.0,4,0.0,159,0,0,0,1,0,0,0,0,0,0
77.9,64.4,71.0,77.9,64.4,71.0,65.5,83.7,0.0,0.0,0.0,0.0,57.9,4,0.0,160,0,0,0,1,0,0,0,0,0,0
77.9,64.4,71.0,77.9,64.4,71.0,65.5,83.7,0.0,0.0,0.0,0.0,57.9,4,0.0,160,0,0,0,1,0,0,0,0,0,0
77.9,64.4,71.0,77.9,64.4,71.0,65.5,83.7,0.0,0.0,0.0,0.0,57.9,4,0.0,160,0,0,0,1,0,0,0,0,0,0
77.9,64.4,71.0,77.9,64.4,71.0,65.5,83.7,0.0,0.0,0.0,0.0,57.9,4,0.0,160,0,0,0,1,0,0,0,0,0,0
77.9,64.4,71.0,77.9,64.4,71.0,65.5,83.7,0.0,0.0,0.0,0.0,57.9,4,0.0,160,0,0,0,1,0,0,0,0,0,0
77.9,64.4,71.0,77.9,64.4,71.0,65.5,83.7,0.0,0.0,0.0,0.0,57.9,4,0.0,160,0,0,0,1,0,0,0,0,0,0
79.2,63.0,68.1,79.2,63.0,68.1,65.2,91.2,2.335,58.33,0.0,0.0,90.5,4,0.0,161,0,0,0,0,1,0,0,0,0,0
79.2,63.0,68.1,79.2,63.0,68.1,65.2,91.2,2.335,58.33,0.0,0.0,90.5,4,0.0,161,0,0,0,0,1,0,0,0,0,0
79.2,63.0,68.1,79.2,63.0,68.1,65.2,91.2,2.335,58.33,0.0,0.0,90.5,4,0.0,161,0,0,0,0,1,0,0,0,0,0
68.7,57.2,62.9,68.7,57.2,62.9,59.3,88.8,0.096,25.0,0.0,0.0,83.0,2,0.0,162,0,0,0,0,1,0,0,0,0,0
68.7,57.2,62.9,68.7,57.2,62.9,59.3,88.8,0.096,25.0,0.0,0.0,83.0,2,0.0,162,0,0,0,0,1,0,0,0,0,0
68.7,57.2,62.9,68.7,57.2,62.9,59.3,88.8,0.096,25.0,0.0,0.0,83.0,2,0.0,162,0,0,0,0,1,0,0,0,0,0
78.1,56.8,67.8,78.1,56.8,67.8,59.9,76.9,0.0,0.0,0.0,0.0,42.9,5,0.0,163,0,0,0,1,0,0,0,0,0,0
78.1,56.8,67.8,78.1,56.8,67.8,59.9,76.9,0.0,0.0,0.0,0.0,42.9,5,0.0,163,0,0,0,1,0,0,0,0,0,0
80.1,67.2,71.6,83.2,67.2,71.8,67.2,86.2,0.272,33.33,0.0,0.0,87.4,3,0.0,164,0,0,0,0,1,0,0,0,0,0
80.1,67.2,71.6,83.2,67.2,71.8,67.2,86.2,0.272,33.33,0.0,0.0,87.4,3,0.0,164,0,0,0,0,1,0,0,0,0,0
80.1,67.2,71.6,83.2,67.2,71.8,67.2,86.2,0.272,33.33,0.0,0.0,87.4,3,0.0,164,0,0,0,0,1,0,0,0,0,0
78.6,58.9,70.1,78.6,58.9,70.1,51.1,54.1,0.0,0.0,0.0,0.0,11.7,5,0.0,165,0,0,0,1,0,0,0,0,0,0
78.6,58.9,70.1,78.6,58.9,70.1,51.1,54.1,0.0,0.0,0.0,0.0,11.7,5,0.0,165,0,0,0,1,0,0,0,0,0,0
78.6,58.9,70.1,78.6,58.9,70.1,51.1,54.1,0.0,0.0,0.0,0.0,11.7,5,0.0,165,0,0,0,1,0,0,0,0,0,0
78.6,58.9,70.1,78.6,58.9,70.1,51.1,54.1,0.0,0.0,0.0,0.0,11.7,5,0.0,165,0,0,0,1,0,0,0,0,0,0
79.2,56.3,68.8,79.2,56.3,68.8,49.6,52.9,0.0,0.0,0.0,0.0,16.1,5,0.0,166,0,0,0,1,0,0,0,0,0,0
79.2,56.3,68.8,79.2,56.3,68.8,49.6,52.9,0.0,0.0,0.0,0.0,16.1,5,0.0,166,0,0,0,1,0,0,0,0,0,0
82.4,55.6,70.4,83.5,55.6,70.6,59.4,69.7,0.0,0.0,0.0,0.0,41.4,5,0.0,167,0,0,0,1,0,0,0,0,0,0
82.4,55.6,70.4,83.5,55.6,70.6,59.4,69.7,0.0,0.0,0.0,0.0,41.4,5,0.0,167,0,0,0,1,0,0,0,0,0,0
82.4,55.6,70.4,83.5,55.6,70.6,59.4,69.7,0.0,0.0,0.0,0.0,41.4,5,0.0,167,0,0,0,1,0,0,0,0,0,0
82.4,55.6,70.4,83.5,55.6,70.6,59.4,69.7,0.0,0.0,0.0,0.0,41.4,5,0.0,167,0,0,0,1,0,0,0,0,0,0
82.4,55.6,70.4,83.5,55.6,70.6,59.4,69.7,0.0,0.0,0.0,0.0,41.4,5,0.0,167,0,0,0,1,0,0,0,0,0,0
82.4,55.6,70.4,83.5,55.6,70.6,59.4,69.7,0.0,0.0,0.0,0.0,41.4,5,0.0,167,0,0,0,1,0,0,0,0,0,0
86.1,68.1,77.5,89.5,68.1,79.0,68.5,75.4,0.005,4.17,0.0,0.0,52.9,5,0.0,168,0,0,0,0,1,0,0,0,0,0
86.1,68.1,77.5,89.5,68.1,79.0,68.5,75.4,0.005,4.17,0.0,0.0,52.9,5,0.0,168,0,0,0,0,1,0,0,0,0,0
89.3,72.1,81.3,94.5,72.1,84.3,70.5,71.4,0.0,0.0,0.0,0.0,25.2,5,0.0,169,0,0,0,1,0,0,0,0,0,0
89.3,72.1,81.3,94.5,72.1,84.3,70.5,71.4,0.0,0.0,0.0,0.0,25.2,5,0.0,169,0,0,0,1,0,0,0,0,0,0
89.3,72.1,81.3,94.5,72.1,84.3,70.5,71.4,0.0,0.0,0.0,0.0,25.2,5,0.0,169,0,0,0,1,0,0,0,0,0,0
89.3,72.1,81.3,94.5,72.1,84.3,70.5,71.4,0.0,0.0,0.0,0.0,25.2,5,0.0,169,0,0,0,1,0,0,0,0,0,0
89.3,72.1,81.3,94.5,72.1,84.3,70.5,71.4,0.0,0.0,0.0,0.0,25.2,5,0.0,169,0,0,0,1,0,0,0,0,0,0
89.3,72.1,81.3,94.5,72.1,84.3,70.5,71.4,0.0,0.0,0.0,0.0,25.2,5,0.0,169,0,0,0,1,0,0,0,0,0,0
89.3,72.1,81.3,94.5,72.1,84.3,70.5,71.4,0.0,0.0,0.0,0.0,25.2,5,0.0,169,0,0,0,1,0,0,0,0,0,0
89.3,72.1,81.3,94.5,72.1,84.3,70.5,71.4,0.0,0.0,0.0,0.0,25.2,5,0.0,169,0,0,0,1,0,0,0,0,0,0
80.9,72.4,77.1,84.7,72.4,77.6,69.1,76.8,0.042,29.17,0.0,0.0,77.7,6,0.0,170,0,0,0,0,1,0,0,0,0,0
80.9,72.4,77.1,84.7,72.4,77.6,69.1,76.8,0.042,29.17,0.0,0.0,77.7,6,0.0,170,0,0,0,0,1,0,0,0,0,0
80.9,72.4,77.1,84.7,72.4,77.6,69.1,76.8,0.042,29.17,0.0,0.0,77.7,6,0.0,170,0,0,0,0,1,0,0,0,0,0
80.9,72.4,77.1,84.7,72.4,77.6,69.1,76.8,0.042,29.17,0.0,0.0,77.7,6,0.0,170,0,0,0,0,1,0,0,0,0,0
79.6,66.9,72.3,79.6,66.9,72.3,67.8,86.0,2.29,50.0,0.0,0.0,74.6,3,0.0,171,0,0,0,0,1,0,0,0,0,0
79.6,66.9,72.3,79.6,66.9,72.3,67.8,86.0,2.29,50.0,0.0,0.0,74.6,3,0.0,171,0,0,0,0,1,0,0,0,0,0
79.6,66.9,72.3,79.6,66.9,72.3,67.8,86.0,2.29,50.0,0.0,0.0,74.6,3,0.0,171,0,0,0,0,1,0,0,0,0,0
79.6,66.9,72.3,79.6,66.9,72.3,67.8,86.0,2.29,50.0,0.0,0.0,74.6,3,0.0,171,0,0,0,0,1,0,0,0,0,0
79.6,66.9,72.3,79.6,66.9,72.3,67.8,86.0,2.29,50.0,0.0,0.0,74.6,3,0.0,171,0,0,0,0,1,0,0,0,0,0
75.3,65.2,69.8,75.3,65.2,69.8,64.9,85.1,0.275,12.5,0.0,0.0,86.5,4,0.0,172,0,0,0,0,1,0,0,0,0,0
72.8,62.4,67.3,72.8,62.4,67.3,62.3,84.3,0.534,54.17,0.0,0.0,89.8,3,0.0,173,0,0,0,0,1,0,0,0,0,0
72.8,62.4,67.3,72.8,62.4,67.3,62.3,84.3,0.534,54.17,0.0,0.0,89.8,3,0.0,173,0,0,0,0,1,0,0,0,0,0
72.8,62.4,67.3,72.8,62.4,67.3,62.3,84.3,0.534,54.17,0.0,0.0,89.8,3,0.0,173,0,0,0,0,1,0,0,0,0,0
76.8,64.0,69.7,76.8,64.0,69.7,64.3,83.5,0.452,66.67,0.0,0.0,81.4,5,0.0,174,0,0,0,0,1,0,0,0,0,0
76.8,64.0,69.7,76.8,64.0,69.7,64.3,83.5,0.452,66.67,0.0,0.0,81.4,5,0.0,174,0,0,0,0,1,0,0,0,0,0
76.8,64.0,69.7,76.8,64.0,69.7,64.3,83.5,0.452,66.67,0.0,0.0,81.4,5,0.0,174,0,0,0,0,1,0,0,0,0,0
78.3,66.4,71.3,78.3,66.4,71.3,64.2,80.0,0.084,33.33,0.0,0.0,65.0,5,0.0,175,0,0,0,0,1,0,0,0,0,0
76.4,62.4,68.8,76.4,62.4,68.8,59.8,74.9,0.0,0.0,0.0,0.0,58.7,4,0.0,176,0,0,0,1,0,0,0,0,0,0
76.4,62.4,68.8,76.4,62.4,68.8,59.8,74.9,0.0,0.0,0.0,0.0,58.7,4,0.0,176,0,0,0,1,0,0,0,0,0,0
76.4,62.4,68.8,76.4,62.4,68.8,59.8,74.9,0.0,0.0,0.0,0.0,58.7,4,0.0,176,0,0,0,1,0,0,0,0,0,0
76.1,58.3,68.1,76.1,58.3,68.1,58.2,71.2,0.0,0.0,0.0,0.0,59.3,4,0.0,177,0,0,0,1,0,0,0,0,0,0
76.1,58.3,68.1,76.1,58.3,68.1,58.2,71.2,0.0,0.0,0.0,0.0,59.3,4,0.0,177,0,0,0,1,0,0,0,0,0,0
76.1,58.3,68.1,76.1,58.3,68.1,58.2,71.2,0.0,0.0,0.0,0.0,59.3,4,0.0,177,0,0,0,1,0,0,0,0,0,0
76.5,64.9,69.8,76.5,64.9,69.8,65.6,86.7,0.624,66.67,0.0,0.0,91.9,3,0.0,178,0,0,0,0,1,0,0,0,0,0
76.5,64.9,69.8,76.5,64.9,69.8,65.6,86.7,0.624,66.67,0.0,0.0,91.9,3,0.0,178,0,0,0,0,1,0,0,0,0,0
79.9,66.8,71.9,79.9,66.8,71.9,65.6,82.1,0.09,75.0,0.0,0.0,63.9,4,0.0,179,0,0,0,0,1,0,0,0,0,0
85.9,63.1,75.6,87.5,63.1,76.4,65.2,72.7,0.0,0.0,0.0,0.0,20.5,5,0.0,180,0,0,0,1,0,0,0,0,0,0
85.9,63.1,75.6,87.5,63.1,76.4,65.2,72.7,0.0,0.0,0.0,0.0,20.5,5,0.0,180,0,0,0,1,0,0,0,0,0,0
85.9,63.1,75.6,87.5,63.1,76.4,65.2,72.7,0.0,0.0,0.0,0.0,20.5,5,0.0,180,0,0,0,1,0,0,0,0,0,0
85.9,63.1,75.6,87.5,63.1,76.4,65.2,72.7,0.0,0.0,0.0,0.0,20.5,5,0.0,180,0,0,0,1,0,0,0,0,0,0
88.4,72.1,79.0,96.1,72.1,81.0,70.7,76.6,0.347,20.83,0.0,0.0,44.5,5,0.0,183,0,0,0,0,1,0,0,0,0,0
92.0,71.6,80.9,99.4,71.6,83.8,70.0,71.1,0.051,12.5,0.0,0.0,30.4,5,0.0,185,0,0,0,0,1,0,0,0,0,0
92.0,71.6,80.9,99.4,71.6,83.8,70.0,71.1,0.051,12.5,0.0,0.0,30.4,5,0.0,185,0,0,0,0,1,0,0,0,0,0
92.0,71.6,80.9,99.4,71.6,83.8,70.0,71.1,0.051,12.5,0.0,0.0,30.4,5,0.0,185,0,0,0,0,1,0,0,0,0,0
83.1,70.0,76.1,89.2,70.0,77.4,71.6,86.5,0.126,33.33,0.0,0.0,55.2,5,0.0,186,0,0,0,0,1,0,0,0,0,0
83.1,70.0,76.1,89.2,70.0,77.4,71.6,86.5,0.126,33.33,0.0,0.0,55.2,5,0.0,186,0,0,0,0,1,0,0,0,0,0
78.9,65.6,72.2,78.9,65.6,72.2,63.0,75.5,0.009,16.67,0.0,0.0,56.3,5,0.0,187,0,0,0,0,1,0,0,0,0,0
78.9,65.6,72.2,78.9,65.6,72.2,63.0,75.5,0.009,16.67,0.0,0.0,56.3,5,0.0,187,0,0,0,0,1,0,0,0,0,0
76.6,56.2,67.2,76.6,56.2,67.2,50.4,57.2,0.0,0.0,0.0,0.0,4.3,5,0.0,188,0,0,0,1,0,0,0,0,0,0
76.6,56.2,67.2,76.6,56.2,67.2,50.4,57.2,0.0,0.0,0.0,0.0,4.3,5,0.0,188,0,0,0,1,0,0,0,0,0,0
82.0,56.9,70.4,80.9,56.9,70.3,51.1,52.5,0.0,0.0,0.0,0.0,11.3,5,0.0,189,0,0,0,1,0,0,0,0,0,0
82.0,56.9,70.4,80.9,56.9,70.3,51.1,52.5,0.0,0.0,0.0,0.0,11.3,5,0.0,189,0,0,0,1,0,0,0,0,0,0
83.7,59.9,73.1,83.3,59.9,73.1,58.5,62.3,0.0,0.0,0.0,0.0,11.5,5,0.0,190,0,0,0,1,0,0,0,0,0,0
83.7,59.9,73.1,83.3,59.9,73.1,58.5,62.3,0.0,0.0,0.0,0.0,11.5,5,0.0,190,0,0,0,1,0,0,0,0,0,0
85.5,68.8,77.3,87.3,68.8,77.9,64.5,66.5,0.034,20.83,0.0,0.0,35.8,5,0.0,191,0,0,0,0,1,0,0,0,0,0
85.5,68.8,77.3,87.3,68.8,77.9,64.5,66.5,0.034,20.83,0.0,0.0,35.8,5,0.0,191,0,0,0,0,1,0,0,0,0,0
80.9,60.7,71.2,80.3,60.7,71.2,53.2,55.2,0.0,0.0,0.0,0.0,11.2,5,0.0,193,0,0,0,1,0,0,0,0,0,0
80.9,60.7,71.2,80.3,60.7,71.2,53.2,55.2,0.0,0.0,0.0,0.0,11.2,5,0.0,193,0,0,0,1,0,0,0,0,0,0
85.6,62.3,74.9,86.7,62.3,75.5,60.3,61.4,0.0,0.0,0.0,0.0,17.2,5,0.0,194,0,0,0,1,0,0,0,0,0,0
85.6,62.3,74.9,86.7,62.3,75.5,60.3,61.4,0.0,0.0,0.0,0.0,17.2,5,0.0,194,0,0,0,1,0,0,0,0,0,0
85.6,62.3,74.9,86.7,62.3,75.5,60.3,61.4,0.0,0.0,0.0,0.0,17.2,5,0.0,194,0,0,0,1,0,0,0,0,0,0
85.6,62.3,74.9,86.7,62.3,75.5,60.3,61.4,0.0,0.0,0.0,0.0,17.2,5,0.0,194,0,0,0,1,0,0,0,0,0,0
88.7,67.5,78.9,91.5,67.5,80.5,66.2,66.7,0.0,0.0,0.0,0.0,19.6,4,0.0,195,0,0,0,1,0,0,0,0,0,0
88.7,67.5,78.9,91.5,67.5,80.5,66.2,66.7,0.0,0.0,0.0,0.0,19.6,4,0.0,195,0,0,0,1,0,0,0,0,0,0
88.7,67.5,78.9,91.5,67.5,80.5,66.2,66.7,0.0,0.0,0.0,0.0,19.6,4,0.0,195,0,0,0,1,0,0,0,0,0,0
88.7,67.5,78.9,91.5,67.5,80.5,66.2,66.7,0.0,0.0,0.0,0.0,19.6,4,0.0,195,0,0,0,1,0,0,0,0,0,0
87.3,72.9,77.9,92.2,72.9,79.2,69.7,77.0,0.307,20.83,0.0,0.0,48.8,5,0.0,196,0,0,0,0,1,0,0,0,0,0
87.3,72.9,77.9,92.2,72.9,79.2,69.7,77.0,0.307,20.83,0.0,0.0,48.8,5,0.0,196,0,0,0,0,1,0,0,0,0,0
